PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
0GF7m,r1bqr1k1/pp2p1b1/1n4N1/3p2pQ/2pP4/2P1P1P1/PP3PP1/R3K2R b KQ - 1 16,c8f5 h5h7 g8f7 g6e5 f7e6 h7g7,1413,437,100,2,deflection,https://lichess.org/uc4XlICL/black#32,
0IFpJ,8/5p1p/6p1/1p6/nP4P1/Pk1KPP1P/2N5/8 w - - 1 44,e3e4 a4b2 d3d4 b3c2,1414,470,100,5,deflection,https://lichess.org/E1JNBcEp#87,
00rwh,5k2/2p5/r1PpQp2/1pN1p1b1/1P2P1p1/r5Pq/5P2/R2R2K1 w - - 2 37,c5a6 a3g3 f2g3 g5e3,1440,78,100,117,sacrifice,https://lichess.org/Nn5tP5gN#73,
03Cow,3r1rk1/ppp2ppp/1b6/8/4P1R1/2Pq3P/P5P1/R1Q1B2K b - - 1 23,h7h5 g4g7 g8g7 c1g5,1475,270,100,5,sacrifice,https://lichess.org/zsh50GkI/black#46,
05ZqP,4r1k1/bp3pp1/p6p/3N1Q2/1P5N/P3P3/1qr2PPP/3R1K2 b - - 4 25,e8e5 d5e7 e5e7 d1d8 e7e8 d8e8,1488,75,100,237,sacrifice,https://lichess.org/1abGKGkS/black#50,
07xQo,r4rk1/pp4np/3pp1B1/q1p2b2/1n3P2/1P2PN2/P2PN2Q/2K3RR b - - 0 24,f5g6 g1g6 h7g6 h2h7 g8f7 f3g5,1438,182,100,17,sacrifice,https://lichess.org/FVZTt8r1/black#48,
0Asgg,r5rk/p1R2Qp1/1pR4p/8/8/1P2q2P/P5P1/7K b - - 3 27,e3g3 c6h6 g7h6 f7h7,1475,75,100,601,sacrifice,https://lichess.org/fZcrmSfT/black#54,
024uA,3r2k1/p2r1pb1/1pQp1q1p/4p1p1/1PP5/5NB1/P4PPP/R2R2K1 w - - 4 22,f3e5 d6e5 d1d7 f6c6 d7d8 g8h7,1413,423,100,11,discoveredAttack,https://lichess.org/iAok7RN9#43,
0Cx5o,6k1/2R2pp1/2b4p/P7/6P1/5N1P/2r2bK1/4B3 w - - 0 45,e1f2 c6f3 g2f3 c2c7,1415,450,100,6,discoveredAttack,https://lichess.org/NLxvjI7c#89,
0IYIu,2r2rk1/p1q1bpp1/Q4nb1/4n3/2N1p2p/1BP4P/PP3PP1/R1B1RNK1 w - - 0 19,c1f4 e5f3 g2f3 c7f4,1414,74,100,500,discoveredAttack,https://lichess.org/KcZmprns#37,
0JG0L,8/6b1/1k5p/1p2qp2/p2Rp1p1/2Q1P1P1/PPK2PP1/8 w - - 2 37,c3b4 e5c7 c2b1 g7d4,1487,437,100,7,discoveredAttack,https://lichess.org/oAozFgWX#73,
0NVv1,2nr4/2k2p2/1pp1p2p/3pP1pP/N2P2P1/3P1P2/R1N1K3/1r6 b - - 1 36,c8a7 a4c3 b1b3 a2a7,1420,458,100,1,discoveredAttack,https://lichess.org/7ySXpfLa/black#72,
02fsg,6r1/1p1k3p/8/1p4p1/3b4/1P2N1B1/b1P3PP/4R1K1 b - - 5 22,a2b1 e1d1 d7e6 d1d4,1528,75,100,122,pin,https://lichess.org/xaqwxpzv/black#44,
0433A,r3rn2/pp3k2/2pp3B/3b1P1n/7q/3B3P/PR1QN1P1/5R1K w - - 1 25,h6g5 h4h3 h1g1 h3g2,1576,83,100,147,pin,https://lichess.org/FpwTE6se#49,
04acU,1nr5/6k1/1R3p2/p2p4/2bP4/2P5/2B2KPP/8 b - - 3 31,b8d7 b6b7 c8b8 b7d7,1535,343,100,5,pin,https://lichess.org/uhSGnkyN/black#62,
05Fs3,3qk2r/3nbppp/p3p3/1p1r4/3BNP2/8/PPP3PP/R2Q1RK1 w k - 2 17,e4c3 d5d4 d1d4 e7c5 d4c5 d7c5,1516,77,100,50,pin,https://lichess.org/N1MoqKFM#33,Sicilian_Defense Sicilian_Defense_Grand_Prix_Attack
05OvV,4Q1k1/1pr2rp1/6p1/pBPp4/Pn1P4/1P3Pq1/1K6/2R4R b - - 3 35,f7f8 h1h8 g8h8 e8f8 h8h7 c1h1 g3h2 h1h2,1521,75,100,217,pin,https://lichess.org/6yO6VDmi/black#70,
02fsg,6r1/1p1k3p/8/1p4p1/3b4/1P2N1B1/b1P3PP/4R1K1 b - - 5 22,a2b1 e1d1 d7e6 d1d4,1528,75,100,122,fork,https://lichess.org/xaqwxpzv/black#44,
03FL5,5r2/p1q2p1k/5Q1p/3p1N2/8/1P5P/P4KP1/4r3 b - - 1 33,c7e5 f6h6 h7g8 h6g5,1524,470,100,6,fork,https://lichess.org/ifsXHnPY/black#66,
046tY,r1b2rk1/3n1p1p/p2p1p2/1p1Nq3/4P3/1PP2Q2/1P3PPP/R4RK1 b - - 0 16,c8b7 f3g4 g8h8 g4d7 b7d5 e4d5,1589,353,100,5,fork,https://lichess.org/1wTsaNQ5/black#32,
04QN1,8/7n/p5Rp/3R4/4pq1k/7P/PP4P1/6K1 b - - 0 40,f4e3 g1h2 e3f4 g2g3 f4g3 g6g3,1502,76,100,899,fork,https://lichess.org/puNHFE2s/black#80,
04pyu,r3r1k1/ppp3pp/8/3qBRpQ/3P4/8/P1P3PP/R5K1 w - - 0 17,h5g5 e8e5 d4e5 d5d4 f5f2 d4a1,1535,291,100,10,fork,https://lichess.org/opDqf4NU#33,
02bLQ,4r3/pp4pp/3B1n2/5k2/2Q3P1/P7/1P1K3P/n3r3 b - - 0 27,f6g4 c4f4 f5g6 f4g4,1582,500,100,2,deflection,https://lichess.org/zxLwsqNJ/black#54,
05OvV,4Q1k1/1pr2rp1/6p1/pBPp4/Pn1P4/1P3Pq1/1K6/2R4R b - - 3 35,f7f8 h1h8 g8h8 e8f8 h8h7 c1h1 g3h2 h1h2,1521,75,100,217,deflection,https://lichess.org/6yO6VDmi/black#70,
08ubk,3r1rk1/Q4ppp/4p3/8/8/3q3P/6P1/3R1R1K b - - 3 24,d3e2 a7f7 f8f7 d1d8 f7f8 f1f8,1560,99,100,42,deflection,https://lichess.org/sTV164Jg/black#48,
0DVHR,2r2k2/2q2pbB/3p4/p2P2P1/1pn4Q/8/PPP5/1KB1r2R w - - 2 30,h1e1 c4a3 b1a1 a3c2 h7c2 c7c2 h4f4 g7e5,1500,500,100,1,deflection,https://lichess.org/K1R9BleL#59,
0GVsa,7Q/2r1k3/4n3/3pP3/3P4/2P2KP1/3b4/8 b - - 6 47,d2c3 h8f6 e7d7 f6f7 d7d8 f7e6,1598,75,100,178,deflection,https://lichess.org/UCVy5CQj/black#94,
04pyu,r3r1k1/ppp3pp/8/3qBRpQ/3P4/8/P1P3PP/R5K1 w - - 0 17,h5g5 e8e5 d4e5 d5d4 f5f2 d4a1,1535,291,100,10,sacrifice,https://lichess.org/opDqf4NU#33,
05Fs3,3qk2r/3nbppp/p3p3/1p1r4/3BNP2/8/PPP3PP/R2Q1RK1 w k - 2 17,e4c3 d5d4 d1d4 e7c5 d4c5 d7c5,1516,77,100,50,sacrifice,https://lichess.org/N1MoqKFM#33,Sicilian_Defense Sicilian_Defense_Grand_Prix_Attack
06P12,5r1k/2p3pp/1p1rP3/p3R3/7q/P1Q5/1P3PPP/4R1K1 w - - 0 26,e6e7 h4f2 g1h1 f2f1 e1f1 f8f1,1500,500,100,2,sacrifice,https://lichess.org/8r8tJeHW#51,
07mUt,1Q3nk1/p4ppp/1p6/8/1P2P2q/P4P1P/2r3PK/2B2R2 w - - 4 37,b8a7 c2c1 f1c1 h4f4 h2h1 f4c1,1539,76,100,695,sacrifice,https://lichess.org/HyYMHyjq#73,
08rSr,4Q3/5ppk/4p2p/3pPP2/2pb2P1/3bNK1R/1r1B3P/r7 b - - 2 42,b2d2 h3h6 g7h6 e8f7,1500,500,100,27,sacrifice,https://lichess.org/UiSrevBf/black#84,
06Bop,r2q1rk1/1b2npbp/2p3pB/ppp3N1/4p2Q/P1NP4/1PP3PP/R4RK1 b - - 1 14,e7f5 f1f5 g6f5 h6g7 g8g7 h4h7,1549,76,100,75,discoveredAttack,https://lichess.org/NVGQwUXo/black#28,Sicilian_Defense Sicilian_Defense_Closed
077SB,r1b1R3/5p1k/6p1/2NP3p/2P5/P2Q2PP/5P2/2q3K1 w - - 1 35,g1g2 c8h3 g2h2 a8e8,1501,76,100,591,discoveredAttack,https://lichess.org/l2epO73w#69,
096L2,6k1/p5p1/4p1Np/3pPp1P/2bq3B/6P1/2Q2PK1/8 w - - 2 45,c2a4 c4f1 g2f1 d4a4,1561,75,100,1163,discoveredAttack,https://lichess.org/U35UaRka#89,
0JpvH,2bq1rk1/4bpp1/2N2n1p/pQ1p4/2r4B/8/PP3PPP/R3R1K1 b - - 3 19,d8d7 c6e7 g8h7 b5d7,1592,280,100,7,discoveredAttack,https://lichess.org/CYwRLSp4/black#38,
0S86F,5rk1/pp3ppp/4p1n1/3pP3/P2P1P2/1P1n1N1P/2r3PB/R4R1K b - - 2 21,g6f4 h2f4 d3f4 f3e1 c2c3 f1f4,1574,75,100,611,discoveredAttack,https://lichess.org/3rO0CaIb/black#42,
00sKo,5rk1/pR4bp/q2p4/3Ppn1p/4Q3/4B2P/5PP1/5RK1 w - - 1 24,b7a7 a6f1 g1f1 f5g3 f1e1 g3e4,1655,75,100,107,pin,https://lichess.org/EGRQ04CN#47,
0Cvzc,r4rk1/1b1q2b1/p1np1NQ1/1p4N1/3P1p2/2P5/PP3PP1/R3K2R b KQ - 0 17,f8f6 h1h8 g8h8 g6h7,1674,75,100,144,pin,https://lichess.org/wtMEnRJ2/black#34,Benoni_Defense Benoni_Defense_Old_Benoni
0N71u,6rk/5Qpp/1q6/3pB3/1p1Pn1P1/7P/1P6/5RK1 b - - 7 35,b6c6 f7g7 g8g7 f1f8,1665,74,100,197,pin,https://lichess.org/EVpqX3lY/black#70,
0N7Jw,r2qk2r/ppp2pp1/3b3p/4p3/2BN1n2/P2P3b/1PPN1PP1/R1BQ1RK1 w kq - 0 11,g2h3 d8g5 d1g4 f4h3,1626,76,100,1031,pin,https://lichess.org/R5BfLQdA#21,Italian_Game Italian_Game_Anti-Fried_Liver_Defense
0Qhn8,1r3rk1/p1p2qb1/7p/2P5/2nP1n2/P4NP1/2Q3K1/2B1R2R w - - 0 29,c1f4 b8b2 c2b2 c4b2,1628,121,100,33,pin,https://lichess.org/tTa6tvLA#57,
04HJt,rnbq3r/ppp2kpp/3b4/3p3Q/4n3/3B4/PPPP1PPP/RNB1K2R b KQ - 1 7,g7g6 h5d5 c8e6 d5e4,1680,220,100,11,fork,https://lichess.org/vU8DaLLy/black#14,
04iNS,3r1r1k/1p3ppp/p3pb2/q3N2Q/3n1B2/1P6/P4PPP/3RR1K1 b - - 3 20,d4f5 e5f7 h8g8 f7d8,1674,75,100,361,fork,https://lichess.org/WloQ5XTh/black#40,
05Sb2,r1b1k2r/pp4pp/5p2/4N3/2N1q3/2P5/PP3PPP/R4K1R b kq - 1 16,f6e5 c4d6 e8e7 d6e4,1639,318,100,10,fork,https://lichess.org/P1OiEDFE/black#32,
05fLn,R7/5pkp/3p2p1/2b1p3/4n3/3r1NP1/5PKP/1R6 w - - 0 34,a8c8 d3f3 g2f3 e4d2 f3e2 d2b1,1613,75,100,467,fork,https://lichess.org/0n0QkGVQ#67,
06paz,8/8/3Q4/8/3P4/4n2k/6r1/3K4 w - - 5 50,d1c1 g2g1 c1d2 e3c4 d2d3 c4d6,1610,123,100,11,fork,https://lichess.org/n3FIGqjO#99,
00bFH,4r1k1/1q3ppp/3B1n2/p2P4/8/Pp3Q1P/5PPN/1R4K1 w - - 0 27,f3b3 e8e1 b1e1 b7b3,1602,168,100,29,deflection,https://lichess.org/E8lzVecv#53,
094WA,4RR2/1r6/5p1p/5kpP/8/p4P1K/1r4P1/8 b - - 9 47,a3a2 g2g4 f5f4 f8f6,1631,112,100,32,deflection,https://lichess.org/KST4QHpk/black#94,
0CqCi,2b3k1/r5rp/PRn1pp1Q/n1Np2P1/3P1q2/2PB1N2/5P1P/1R4K1 w - - 1 31,g1g2 f4g4 g2f1 g4f3,1683,291,100,10,deflection,https://lichess.org/YHluQW9L#61,
0Hmnw,r1b2r2/6kp/1qp3p1/2n3Q1/pp2P1n1/3B4/PPP1N3/1K1R2NR b - - 1 20,c5d3 g5e7 f8f7 h1h7 g7h7 e7f7,1673,75,100,554,deflection,https://lichess.org/BSBWpnxy/black#40,
0LvDm,8/pb6/8/k2p1p1p/P2PpPpP/1PK3P1/4B3/8 b - - 8 55,b7a6 b3b4 a5b6 a4a5 b6c6 e2a6,1606,75,100,228,deflection,https://lichess.org/8pYFiLUo/black#110,
00qk4,3r4/ppN1kppp/5n2/8/1n3Nb1/4P3/1B3PPP/R3KB1R w KQ - 0 18,a1c1 b4c2 c1c2 d8d1,1612,74,100,448,sacrifice,https://lichess.org/DqqRKbEM#35,Tarrasch_Defense Tarrasch_Defense_Other_variations
00sKo,5rk1/pR4bp/q2p4/3Ppn1p/4Q3/4B2P/5PP1/5RK1 w - - 1 24,b7a7 a6f1 g1f1 f5g3 f1e1 g3e4,1655,75,100,107,sacrifice,https://lichess.org/EGRQ04CN#47,
048EW,2r1k2r/pp3p2/1q6/3p4/2pb4/2P3p1/PPQ2PP1/RN3RK1 w k - 0 21,c3d4 h8h1 g1h1 b6h6 h1g1 h6h2,1610,75,100,353,sacrifice,https://lichess.org/TvLXOY0j#41,
05fLn,R7/5pkp/3p2p1/2b1p3/4n3/3r1NP1/5PKP/1R6 w - - 0 34,a8c8 d3f3 g2f3 e4d2 f3e2 d2b1,1613,75,100,467,sacrifice,https://lichess.org/0n0QkGVQ#67,
0BHUb,2rr2k1/1p3ppp/p2b3q/3Nn3/3N4/4P3/PP2QPPP/2R2RK1 w - - 11 19,d4f5 e5f3 g2f3 h6h2,1668,89,100,72,sacrifice,https://lichess.org/XmpFXQUy#37,
01G4i,6r1/1pp2rpk/p4nR1/3qpP1P/8/2P3Q1/PP3P1K/6R1 b - - 6 35,f6h5 g6h6 g7h6 g3g8,1618,111,100,70,discoveredAttack,https://lichess.org/z8X3byMF/black#70,
07frc,r2q2rk/pppnb3/2n1pp1B/3pP2Q/3P4/2P4P/PP3PP1/RN2K2R b KQ - 4 15,f6e5 h6f8,1634,89,100,107,discoveredAttack,https://lichess.org/sUmgnuAh/black#30,Zukertort_Opening Zukertort_Opening_Tennison_Gambit
0CVZ4,5rk1/5p2/p5r1/2q2N1N/PpPpQP1p/1P2b3/7P/4R2K b - - 4 36,g8h7 h5f6 g6f6 f5e3,1674,369,100,4,discoveredAttack,https://lichess.org/mAiol1sp/black#72,
0E0gl,r1bqr3/ppp1nppk/5b2/3Pp1N1/7P/2P1B3/PP3PP1/R2QK2R b KQ - 1 13,f6g5 h4g5 h7g8 d1h5,1632,75,100,134,discoveredAttack,https://lichess.org/HlEUYqkg/black#26,French_Defense French_Defense_Tarrasch_Variation
0FuZh,6rk/pb6/1pn4B/4R1N1/3p4/2P4Q/P4PPK/1q6 b - - 0 33,c6e5 h6f8 b1h7 h3h7,1640,75,100,815,discoveredAttack,https://lichess.org/HeXTrqsN/black#66,
04nYt,8/pp1n1rk1/5q2/2pp1pPr/3PpQ2/1PP1P2R/P2N2P1/6K1 b - - 0 32,f6g5 h3g3 g5g3 f4g3,1744,353,100,10,pin,https://lichess.org/aN3R0w7i/black#64,
064iW,r7/6k1/p3pp2/1p1b2qr/3Q3N/5P1R/P4KP1/3R4 b - - 6 32,d5c6 h3g3 g5g3 f2g3,1715,77,100,104,pin,https://lichess.org/RZbAu3pG/black#64,
08UaO,r4k2/ppp3p1/2n3Qr/1q5p/1bbP2nP/4BR2/PP3P2/R5K1 b - - 5 22,g4f6 e3h6 g7h6 a1e1 b4e7 f3f6 e7f6 g6f6,1725,282,100,4,pin,https://lichess.org/3VFxhULG/black#44,
0CuzU,2q3k1/1p5r/p2p2p1/2pPbp2/P1P3b1/2NB1P2/1P6/R3R1KQ w - - 1 30,h1g2 e5d4 g1f1 g4h3 g2h3 h7h3,1734,75,100,118,pin,https://lichess.org/ZFeIs6st#59,
0E0QO,8/8/2P5/8/2r4p/2k1RK2/8/8 b - - 3 61,c3b4 e3e4 c4e4 f3e4 h4h3 e4f3 h3h2 f3g2 h2h1q g2h1 b4c5 c6c7,1706,106,100,17,pin,https://lichess.org/yS5T11cr/black#122,
05QKP,8/8/6k1/1pp1ppP1/3n2p1/6P1/PP5K/1B1R4 w - - 2 36,d1e1 d4f3 h2g2 f3e1 g2f2 e1f3,1714,291,100,1,fork,https://lichess.org/lQ8dAYLF#71,
06s4a,rn2k2r/ppp2ppp/4b3/3N4/3bq3/1Q4P1/PP2NP1P/R3KB1R b KQkq - 1 11,e4h1 d5c7 e8d8 c7e6,1774,267,100,13,fork,https://lichess.org/f4jFoUaN/black#22,
0DVsl,r1b2rk1/pp1qb1pp/3p4/4pp2/2N5/PP1Q3R/3N1PPP/4R1K1 b - - 1 24,b7b5 d3d5 d7e6 d5a8,1711,315,100,12,fork,https://lichess.org/4f0d3AaM/black#48,
0EkEn,r3kbr1/2p2p1p/p3p3/1p1pP3/3P1q2/5B2/PPQ2PPP/R3R1K1 b q - 1 17,f4f3 c2c6 e8d8 c6a8 d8d7 g2g3,1732,75,100,370,fork,https://lichess.org/fiq99snK/black#34,French_Defense French_Defense_Advance_Variation
0K22M,2Q5/5pk1/4r1p1/1p3q1p/pP3P2/P1p1P2P/3r2P1/4RRK1 b - - 1 37,c3c2 c8c3 f5f6 c3d2,1747,135,100,32,fork,https://lichess.org/LOo4AGPF/black#74,
0NncB,5rk1/p4pp1/3Q3p/4p3/4q3/7P/PPr2P2/K2R2R1 b - - 3 22,e4e2 g1g7 g8g7 d1g1 g7h7 d6f8,1796,99,100,19,deflection,https://lichess.org/11h0VaqH/black#44,
0R2FB,r6r/1p2kp1p/p4bp1/4p3/3pP3/P2q2PQ/1P3P1P/2R2RK1 b - - 1 20,d3e4 c1c7 e7f8 h3d7 f8g7 d7f7 g7h6 f7f6,1773,91,100,30,deflection,https://lichess.org/FXMCKXZY/black#40,
0RhTj,1r4k1/p4pbp/2q3p1/8/p1PP4/4P1P1/2Q1NP1P/R5K1 w - - 0 26,c2a4 b8b1 a1b1 c6a4,1711,98,100,19,deflection,https://lichess.org/aTbqpko9#51,
0v2iI,6k1/2p2pp1/3p2np/1p6/3P4/1B2QP1P/1P3PK1/q7 b - - 2 24,a1b2 e3e8 g8h7 b3f7 g6h4 g2g3,1719,103,100,33,deflection,https://lichess.org/MRwvWclH/black#48,
0v55q,4rk2/pppq2p1/2pb1p1r/7p/2Q5/1BN5/PPP2PPP/3R2K1 b - - 2 18,b7b5 c4g8 f8e7 g8g7 e7d8 g7h6,1783,79,100,59,deflection,https://lichess.org/awww4ZkT/black#36,Petrovs_Defense Petrovs_Defense_Italian_Variation
03ylE,5r1k/5BRp/1n1p1P2/2p5/p1P5/Pp1PqR2/1P4K1/8 b - - 7 47,e3e1 g7h7 h8h7 f3h3 e1h4 h3h4,1703,75,100,570,sacrifice,https://lichess.org/bx8Dolqe/black#94,
0Fvam,1k6/1p2NR2/p7/2b3rp/3p4/P2b1K1P/8/4R3 b - - 1 35,c5a3 e7c6 b7c6 e1e8,1703,76,100,61,sacrifice,https://lichess.org/HjANCbc9/black#70,
0NncB,5rk1/p4pp1/3Q3p/4p3/4q3/7P/PPr2P2/K2R2R1 b - - 3 22,e4e2 g1g7 g8g7 d1g1 g7h7 d6f8,1796,99,100,19,sacrifice,https://lichess.org/11h0VaqH/black#44,
0c3Mo,3r3k/5rp1/2p2pRp/4pP1Q/P1pqP2P/3P2RK/1P6/8 b - - 1 40,d8d7 g6h6 g7h6 h5h6 f7h7 h6f8,1766,76,100,180,sacrifice,https://lichess.org/OJ8j3n2R/black#80,
0nrZi,7k/p1q5/1p6/2p1N1Q1/4p3/P3P2P/1PP3PK/3r4 b - - 4 37,d1d8 g5d8 c7d8 e5f7 h8g7 f7d8,1725,75,100,141,sacrifice,https://lichess.org/Nvu9GXUP/black#74,
0iIsE,r6r/pppqbkNp/3p1p2/3b2BQ/8/8/PPP2PPP/R3K2R b KQ - 2 14,f7g7 g5h6 g7g8 h5d5 d7e6 d5e6,1726,75,100,226,discoveredAttack,https://lichess.org/cGweIRoa/black#28,Scotch_Game Scotch_Game_Schmidt_Variation
0jGgQ,4r1k1/1p3pp1/p1n4p/3p4/Pq1Pb3/1B3N2/1P1Q1PPP/4R2K w - - 4 25,b3d5 b4d2 f3d2 e4g2 h1g2 e8e1,1762,74,100,822,discoveredAttack,https://lichess.org/3JtIZt0D#49,
1NDmB,8/4Bpp1/4p1k1/1p2P2p/p3bP2/P3P2P/3Q2PK/5q2 b - - 3 34,e4d5 d2c2 f7f5 e5f6,1777,74,100,539,discoveredAttack,https://lichess.org/BLLRIKeS/black#68,
1PqZc,r4knr/pp4b1/3pB1pp/8/3q4/N7/P4PPP/R2Q1RK1 b - - 0 16,d4a1 d1d6 g8e7 f1a1,1724,82,100,62,discoveredAttack,https://lichess.org/bjuydi2t/black#32,Sicilian_Defense Sicilian_Defense_Hyperaccelerated_Dragon
1agmo,rn1qk2r/1pb4p/2p1P1n1/pP4PQ/2Pp4/3P4/P7/RN2KB1R b KQkq - 0 19,c6b5 h5g6 h7g6 h1h8 e8e7 h8d8,1750,220,100,11,discoveredAttack,https://lichess.org/UyJntI2u/black#38,
01Qia,1k4rr/pp3p2/b3p1q1/3p4/6R1/Q6P/PPP2PP1/4R1K1 b - - 4 27,g6c2 a3g3 e6e5 g4g8 h8g8 g3g8,1887,78,100,136,pin,https://lichess.org/JJboyzp6/black#54,
01UT5,5r1k/1p4qp/2b1prp1/3p2Q1/p4P1R/3B2P1/2P4P/1R4K1 b - - 0 30,g7e7 d3g6 e7c5 g1f1 f6g6 g5g6,1816,234,100,12,pin,https://lichess.org/W7oprEjU/black#60,
0ADTm,r2q1r1k/pp2b2p/2b1pnB1/2npB2Q/8/2P1P1N1/PP3PPP/R4RK1 b - - 2 17,c5d7 h5h7,1847,89,100,77,pin,https://lichess.org/0FqtC2qj/black#34,Rapport-Jobava_System_with_e6 Rapport-Jobava_System_with_e6_Other_variations
0B3MF,r1b1k1nr/ppp4p/2p1q3/2b1p1pQ/4P2B/3P4/PPP2PPP/RN3RK1 b kq - 1 10,e6f7 h5g5 c5e7 g5e5,1842,311,100,6,pin,https://lichess.org/34v18OQG/black#20,
0KCXV,rn1k3r/pp1b1ppp/8/qB2Q3/4n3/2N5/PPP2PPP/R1B1K2R w KQ - 1 11,e5e4 h8e8,1849,169,100,15,pin,https://lichess.org/X3mUWfSj#21,
00sKJ,8/1P2pk2/R7/N1b2pp1/8/3K2P1/1r4P1/8 b - - 2 40,c5d6 a6d6 e7d6 a5c6 b2b7 c6d8 f7f6 d8b7,1804,284,100,3,fork,https://lichess.org/fldTxHoO/black#80,
0BnDa,3r2k1/p2r2bp/1p4p1/2p2p2/PP3P2/5qP1/1PQ4P/1R1NRKB1 w - - 3 29,c2f2 f3d3 f2e2 d3b1 d1c3 b1d3,1893,76,100,105,fork,https://lichess.org/FWRX61OM#57,
0NVsx,4k2r/pr3ppp/Nppbpn2/3p4/Q5P1/4Bq1P/PPP2P2/2KRR3 b k - 2 19,e8g8 a4c6 b7d7 g4g5 f8d8 g5f6,1854,75,100,163,fork,https://lichess.org/n7ClkmIW/black#38,
0NiX8,8/4p3/r5k1/P7/3P1P1K/8/6p1/R7 b - - 0 44,a6a5 a1a5 g2g1q a5g5 g6f6 g5g1,1849,74,100,160,fork,https://lichess.org/UUlngnok/black#88,
0OM1k,8/4K1p1/3R1n1k/3pN1p1/3P4/5b1P/5r2/8 b - - 10 61,f3e4 e5g4 h6h5 g4f2,1842,235,100,10,fork,https://lichess.org/f6E7zEzd/black#122,
0AWv5,rn4k1/3q1p2/2p2Qpr/pp2P3/3P2RP/5P2/PP1K4/6R1 b - - 0 27,d7e6 g4g6 f7g6 f6e6,1854,76,100,122,deflection,https://lichess.org/aY1bpX4v/black#54,
0fKTt,k4b1r/1p2p1p1/p5np/1q6/1B6/P7/1Q3PPP/3R2K1 b - - 1 29,e7e6 d1d8 a8a7 b2d4 b5b6 d8a8 a7a8 d4b6,1840,142,100,24,deflection,https://lichess.org/kM20uF19/black#58,
0gZNd,1R6/p1p2ppk/7p/6q1/4b3/2PB3P/P3QP2/6K1 w - - 1 28,g1f1 g5c1 e2e1 e4d3 f1g2 c1e1,1880,80,100,38,deflection,https://lichess.org/o2StjaRI#55,
14xU0,8/5p2/6pp/5p2/3k1K1P/8/5PP1/8 b - - 0 36,f7f6 h4h5 g6h5 f4f5,1834,74,100,139,deflection,https://lichess.org/z0BKPIf0/black#72,
1AagQ,5n2/2p5/p1ppPk2/6N1/3P1KP1/2P3P1/PP6/8 w - - 1 31,c3c4 f8g6 f4e4 f6g5,1870,301,100,2,deflection,https://lichess.org/LNCYPox7#61,
00sKJ,8/1P2pk2/R7/N1b2pp1/8/3K2P1/1r4P1/8 b - - 2 40,c5d6 a6d6 e7d6 a5c6 b2b7 c6d8 f7f6 d8b7,1804,284,100,3,sacrifice,https://lichess.org/fldTxHoO/black#80,
0bRBu,r2qr3/5p1p/p2P3k/3R4/5P1n/2Q5/PPP4P/2K5 b - - 3 31,d8b6 c3f6 h4g6 d5h5 h6h5 f6g5,1888,78,100,86,sacrifice,https://lichess.org/E2nOS9Gr/black#62,
1232o,4r1r1/1p5k/2pNq1Np/p2n3P/1n3P2/5Q2/PPPR4/1K4R1 w - - 9 30,d6e8 d5c3 b2c3 e6a2 b1c1 a2a1,1861,74,100,213,sacrifice,https://lichess.org/JnPoGl0z#59,
1Gxmj,r6k/4bRrp/1q5p/1NppPQ2/P7/2P4P/7K/R7 w - - 3 27,e5e6 b6b5 a4b5 e7d6 h2h1 a8a1 f5f1 a1f1,1802,231,100,2,sacrifice,https://lichess.org/YroNYNa0#53,
1Jzta,2R2bk1/4qppp/1Q6/4p3/rn1pP3/3P2PP/5P2/5BK1 b - - 0 39,a4a7 c8f8 g8f8 b6b8 e7e8 b8a7,1862,220,100,12,sacrifice,https://lichess.org/oBGZxIud/black#78,
0I4Q7,r1bkr3/p4ppp/2p5/8/8/2P5/P3BPPP/R3K2R b KQ - 2 15,c8a6 e1c1 d8c7 e2a6,1879,75,100,115,discoveredAttack,https://lichess.org/ZoI703MX/black#30,Sicilian_Defense Sicilian_Defense_Kramnik_Variation
0nLJH,r3k2r/pR4p1/2p2bp1/3p4/3P1B2/2q1P2P/P4PK1/7R b kq - 0 26,e8c8 b7c7 c8b8 c7c6 b8a8 c6c3,1855,75,100,91,discoveredAttack,https://lichess.org/ged9tIRM/black#52,
0xCvq,r4rk1/1b4b1/1q2p1Bp/3p4/2pP3Q/2K1P1B1/Pp3PP1/1R5R b - - 0 30,a8a2 h4e7 a2a1 h1h6 b6a5 c3c2 a5a4 c2b2,1818,240,100,11,discoveredAttack,https://lichess.org/3Y6xFK2L/black#60,
1232o,4r1r1/1p5k/2pNq1Np/p2n3P/1n3P2/5Q2/PPPR4/1K4R1 w - - 9 30,d6e8 d5c3 b2c3 e6a2 b1c1 a2a1,1861,74,100,213,discoveredAttack,https://lichess.org/JnPoGl0z#59,
1Dsu8,r1bq3r/ppp2kpp/2n5/4n3/1b1P1B2/2N5/PPP3PP/R2Q1RK1 b - - 0 11,d8d4 f4e3 f7g8 e3d4,1823,77,100,109,discoveredAttack,https://lichess.org/3snxHG7B/black#22,Kings_Gambit_Accepted Kings_Gambit_Accepted_MacLeod_Defense
00NEO,4qr2/pR1b2pk/5p1p/4pPP1/3bB3/3P3Q/P1r4P/4BR1K b - - 0 24,d7c6 h3h6 h7g8 h6g7,1904,96,100,79,pin,https://lichess.org/43Kqr7qG/black#48,
